Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Split
2021-03-01,72.01,76.03,69.38,71.4,14.1887,12817600.0,0.0,1.0
2021-03-02,70.41,74.0,68.48,72.5,14.4073,2942900.0,0.0,1.0
2021-03-03,71.79,72.82,69.4,71.3,14.1688,3509000.0,0.0,1.0
2021-03-04,71.26,73.95,70.79,73.2,14.5464,2460000.0,0.0,1.0
2021-03-05,72.51,78.5,72.0,75.0,14.9041,3699900.0,0.0,1.0
2021-03-08,74.83,75.29,68.73,71.01,14.1112,2473200.0,0.0,1.0
2021-03-09,69.99,70.8,68.51,70.8,14.0694,2033400.0,0.0,1.0
2021-03-10,71.01,73.5,69.7,71.0,14.1092,3139900.0,0.0,1.0
2021-03-11,72.21,74.54,71.8,73.49,14.604,3329200.0,0.0,1.0
2021-03-12,71.5,74.04,71.5,72.78,14.4629,1501800.0,0.0,1.0
2021-03-15,72.77,73.81,71.73,72.85,14.4768,2314000.0,0.0,1.0
2021-03-16,72.9,73.25,71.06,71.55,14.2185,1557200.0,0.0,1.0
2021-03-17,71.55,74.1,71.06,74.0,14.7054,946800.0,0.0,1.0
2021-03-18,72.09,73.79,72.09,73.25,14.5563,443500.0,0.0,1.0
2021-03-19,73.48,73.91,70.9,71.34,14.1768,2806400.0,0.0,1.0
2021-03-22,71.8,71.8,69.28,70.0,13.9105,1150300.0,0.0,1.0
2021-03-23,70.0,70.78,68.56,70.78,14.0655,1582200.0,0.0,1.0
2021-03-24,70.11,70.94,67.75,68.5,13.6124,2425300.0,0.0,1.0
2021-03-25,68.0,72.0,67.61,71.87,14.2821,1319100.0,0.0,1.0
2021-03-26,71.35,74.39,71.03,72.7,14.447,878500.0,0.0,1.0
2021-03-29,72.22,73.5,71.02,73.5,14.606,1306300.0,0.0,1.0
2021-03-30,72.5,74.15,72.5,73.5,14.606,1678100.0,0.0,1.0
2021-03-31,73.55,73.94,72.01,73.84,14.6736,732200.0,0.0,1.0
2021-04-01,74.2,75.84,73.86,75.06,14.916,1981100.0,0.0,1.0
2021-04-05,75.3,78.39,75.3,77.5,15.4009,1194500.0,0.0,1.0
2021-04-06,77.5,77.52,76.5,76.81,15.2638,1161900.0,0.0,1.0
2021-04-07,76.11,77.83,73.34,76.32,15.1664,2196900.0,0.0,1.0
2021-04-08,76.0,77.62,75.12,77.42,15.385,1276400.0,0.0,1.0
2021-04-09,77.05,77.6,75.87,77.5,15.4009,1397000.0,0.0,1.0
2021-04-12,77.4,77.94,76.5,77.4,15.381,939500.0,0.0,1.0
2021-04-13,77.39,78.0,76.5,77.25,15.3512,1088800.0,0.0,1.0
2021-04-14,77.15,78.7,77.0,78.66,15.6314,1167800.0,0.0,1.0
2021-04-15,78.15,80.06,78.15,79.97,15.8917,2294400.0,0.0,1.0
2021-04-16,82.82,82.82,78.99,79.75,15.848,2605900.0,0.0,1.0
2021-04-19,79.75,81.66,79.01,80.5,15.997,1002900.0,0.0,1.0
2021-04-20,80.88,82.44,79.34,81.5,16.1958,1200500.0,0.0,1.0
2021-04-22,81.64,82.95,80.01,80.46,15.9891,1690800.0,0.0,1.0
2021-04-23,81.4,81.82,80.14,81.16,16.1282,929100.0,0.0,1.0
2021-04-26,81.54,81.71,79.86,80.36,15.9692,726100.0,0.0,1.0
2021-04-27,80.3,80.55,79.52,79.66,15.8301,992900.0,0.0,1.0
2021-04-28,79.77,80.86,79.24,79.98,15.8937,1064800.0,0.0,1.0
2021-04-29,80.05,80.37,78.2,79.81,15.9229,1067000.0,0.0633,1.0
2021-04-30,79.2,81.13,78.3,80.89,16.1384,4522500.0,0.0,1.0
2021-05-03,81.0,82.19,80.22,81.47,16.2541,1693300.0,0.0,1.0
2021-05-04,82.0,82.6,80.56,82.5,16.4596,1879500.0,0.0,1.0
2021-05-05,84.36,87.0,84.0,85.61,17.0801,3446100.0,0.0,1.0
2021-05-06,85.59,87.3,84.76,87.17,17.3913,1879800.0,0.0,1.0
2021-05-07,87.4,89.4,86.17,88.97,17.7505,1681200.0,0.0,1.0
2021-05-10,89.01,89.25,86.82,88.19,17.5948,1530000.0,0.0,1.0
2021-05-11,87.2,88.03,86.5,87.0,17.3574,1235100.0,0.0,1.0
2021-05-12,86.49,86.95,84.14,84.58,16.8746,1343100.0,0.0,1.0
2021-05-13,84.84,86.64,84.59,86.19,17.1958,1318500.0,0.0,1.0
2021-05-14,86.79,87.4,84.64,86.68,17.2936,1184500.0,0.0,1.0
2021-05-17,86.57,86.69,84.24,85.74,17.106,943400.0,0.0,1.0
2021-05-18,85.75,85.97,83.33,84.24,16.8068,1298000.0,0.0,1.0
2021-05-19,83.84,85.85,82.22,83.02,16.5634,1268800.0,0.0,1.0
2021-05-20,83.41,84.09,82.33,84.09,16.7768,1453500.0,0.0,1.0
2021-05-21,84.1,87.2,82.66,86.2,17.1978,2026100.0,0.0,1.0
2021-05-24,86.76,89.49,86.0,89.21,17.7983,2076300.0,0.0,1.0
2021-05-25,89.25,89.5,88.01,88.56,17.6687,1059000.0,0.0,1.0
2021-05-26,89.29,89.75,87.38,88.86,17.7285,1091500.0,0.0,1.0
2021-05-27,88.9,90.54,87.62,88.9,17.7365,1133500.0,0.0,1.0
2021-05-28,88.7,89.95,86.88,89.09,17.7744,912900.0,0.0,1.0
2021-05-31,89.65,90.5,88.49,89.45,17.8462,924800.0,0.0,1.0
2021-06-01,90.1,91.32,88.25,89.0,17.7564,2742600.0,0.0,1.0
2021-06-02,89.5,90.53,87.8,87.94,17.545,1862500.0,0.0,1.0
2021-06-04,87.71,88.2,86.05,87.97,17.5509,1617300.0,0.0,1.0
2021-06-07,87.97,87.97,84.08,86.74,17.3056,2062700.0,0.0,1.0
2021-06-08,87.07,87.12,83.55,84.35,16.8287,1845200.0,0.0,1.0
2021-06-09,84.35,86.0,83.0,84.78,16.9145,2055600.0,0.0,1.0
2021-06-10,84.74,85.74,83.8,85.51,17.0602,939600.0,0.0,1.0
2021-06-11,85.51,85.52,83.26,84.29,16.8167,1020800.0,0.0,1.0
2021-06-14,84.78,84.93,83.14,84.0,16.7589,861300.0,0.0,1.0
2021-06-15,84.0,84.06,81.23,83.18,16.5953,1679800.0,0.0,1.0
2021-06-16,82.36,84.52,82.15,83.39,16.6372,2120700.0,0.0,1.0
2021-06-17,83.38,83.96,82.3,83.8,16.719,1448000.0,0.0,1.0
2021-06-18,83.86,85.83,82.24,85.01,16.9604,2400800.0,0.0,1.0
2021-06-21,85.01,87.03,83.92,86.46,17.2497,1358000.0,0.0,1.0
2021-06-22,86.37,86.52,84.61,86.4,17.2377,1301400.0,0.0,1.0
2021-06-23,86.02,86.31,85.02,86.0,17.1579,1163400.0,0.0,1.0
2021-06-24,86.38,87.73,86.0,87.31,17.4193,1703400.0,0.0,1.0
2021-06-25,87.31,87.84,84.2,84.89,16.9365,1208500.0,0.0,1.0
2021-06-28,85.1,85.91,83.6,85.88,17.134,1239700.0,0.0,1.0
2021-06-29,85.85,86.75,84.55,86.14,17.1858,1791000.0,0.0,1.0
2021-06-30,85.96,86.54,84.92,86.54,17.2656,1335200.0,0.0,1.0
2021-07-01,87.4,87.4,84.7,85.8,17.118,1698300.0,0.0,1.0
2021-07-02,85.85,86.32,85.05,86.0,17.1579,1188000.0,0.0,1.0
2021-07-05,86.06,86.79,85.24,86.1,17.1779,771000.0,0.0,1.0
2021-07-06,85.96,85.96,84.51,85.7,17.0981,763800.0,0.0,1.0
2021-07-07,86.0,86.98,84.71,86.25,17.2078,2415000.0,0.0,1.0
