Data;Nome da Empresa;TICKER;"EBIT
12 meses
Consolidado
 Milh�es
IFRS";EV;EBIT/EV;EV/EBIT;ROE;ROIC;ROA
30/04/2014;BRASILAGRO;AGRO3;26,789;58,496,548;0,0457958647406;218,360,327;;252,297,624,535;
31/12/2013;BRASILAGRO;AGRO3;17,435;58,871,868;0,0296151635617;337,664,858,044;;167,895,927,899;
30/08/2013;BRASILAGRO;AGRO3;26,967;56,608,556;0,0476376751246;209,917,884,822;489,399,218,038;258,380,344,871;372,676,206,167
30/04/2013;BRASILAGRO;AGRO3;-25,248;578,908,672;-0,0436130968859;-229,288,922,687;;-251,941,379,868;
31/12/2012;BRASILAGRO;AGRO3;-17,645;586,387;-0,0300910490853;-332,324,737,886;;-178,466,126,422;
31/08/2012;BRASILAGRO;AGRO3;-13,219;5,234,874;-0,0252518016671;-396,011,347,303;-118,074,737,731;-133,539,763,274;-0,897029202378
30/04/2012;BRASILAGRO;AGRO3;;425,936,344;;;;;
30/12/2011;BRASILAGRO;AGRO3;;545,954,384;;;;;
31/08/2011;BRASILAGRO;AGRO3;10,571;541,944;0,0195057053865;512,670,513,669;254,158,700,554;104,092,155,558;19,517,590,856
29/04/2011;BRASILAGRO;AGRO3;;5,498,156;;;;;
31/12/2010;BRASILAGRO;AGRO3;;5,559,694;;;;;
31/08/2010;BRASILAGRO;AGRO3;;44,432,752;;;;;
30/04/2010;BRASILAGRO;AGRO3;;377,071,856;;;;;
31/12/2009;BRASILAGRO;AGRO3;;4,237,062;;;;;
30/12/2009;BRASILAGRO;AGRO3;;4,212,122;;;;;
31/12/2020;MOBLY;MBLY3;-21,668;;;;215,226,689,478;-14,464,034,307;-129,781,869,999
31/08/2020;MOBLY;MBLY3;;;;;;;
30/04/2020;MOBLY;MBLY3;;;;;;;
31/12/2019;MOBLY;MBLY3;-26,23;;;;658,281,680,441;-231,018,055,166;-178,923,920,012
30/08/2019;MOBLY;MBLY3;;;;;;;
30/04/2019;MOBLY;MBLY3;;;;;;;
31/12/2018;MOBLY;MBLY3;;;;;;;
31/08/2018;MOBLY;MBLY3;;;;;;;
30/04/2018;MOBLY;MBLY3;;;;;;;
29/12/2017;MOBLY;MBLY3;;;;;;;
31/08/2017;MOBLY;MBLY3;;;;;;;
28/04/2017;MOBLY;MBLY3;;;;;;;
30/12/2016;MOBLY;MBLY3;;;;;;;
31/08/2016;MOBLY;MBLY3;;;;;;;
29/04/2016;MOBLY;MBLY3;;;;;;;
31/12/2015;MOBLY;MBLY3;;;;;;;
31/08/2015;MOBLY;MBLY3;;;;;;;
30/04/2015;MOBLY;MBLY3;;;;;;;
31/12/2014;MOBLY;MBLY3;;;;;;;
29/08/2014;MOBLY;MBLY3;;;;;;;
30/04/2014;MOBLY;MBLY3;;;;;;;
31/12/2013;MOBLY;MBLY3;;;;;;;
30/08/2013;MOBLY;MBLY3;;;;;;;
30/04/2013;MOBLY;MBLY3;;;;;;;
31/12/2012;MOBLY;MBLY3;;;;;;;
31/08/2012;MOBLY;MBLY3;;;;;;;
30/04/2012;MOBLY;MBLY3;;;;;;;
30/12/2011;MOBLY;MBLY3;;;;;;;
31/08/2011;MOBLY;MBLY3;;;;;;;
29/04/2011;MOBLY;MBLY3;;;;;;;
31/12/2010;MOBLY;MBLY3;;;;;;;
31/08/2010;MOBLY;MBLY3;;;;;;;
30/04/2010;MOBLY;MBLY3;;;;;;;
31/12/2009;MOBLY;MBLY3;;;;;;;
30/12/2009;MOBLY;MBLY3;;;;;;;
31/12/2020;ALIPERTI;APTI3;70,5;;;;250,307,044,226;152,840,005,781;135,207,302,984
31/08/2020;ALIPERTI;APTI3;-15,359;;;;-105,107,596,125;-356,924,452,832;-557,954,237,323
30/04/2020;ALIPERTI;APTI3;-11,89;;;;-939,627,485,984;-272,232,456,003;-497,936,146,527
31/12/2019;ALIPERTI;APTI3;-9,017;;;;-777,656,125,162;-20,302,600,247;-420,478,077,815
30/08/2019;ALIPERTI;APTI3;3,492;;;;-244,714,740,805;0,799306374419;-131,902,906,973
30/04/2019;ALIPERTI;APTI3;0,492;;;;-418,855,248,233;0,111490314296;-227,587,351,254
31/12/2018;ALIPERTI;APTI3;-1,92;;;;-495,597,798,684;-0,429455961447;-275,282,284,029
31/08/2018;ALIPERTI;APTI3;-16,578;;;;-113,491,616,206;-361,900,414,773;-622,819,909,401
30/04/2018;ALIPERTI;APTI3;-17,081;;;;-107,626,025,059;-36,870,049,254;-612,119,275,069
29/12/2017;ALIPERTI;APTI3;-12,365;;;;-789,609,676,534;-258,617,247,488;-457,163,426,926
31/08/2017;ALIPERTI;APTI3;-4,619;;;;-428,448,623,441;-0,984409813938;-267,327,390,615
28/04/2017;ALIPERTI;APTI3;-7,848;;;;-504,802,157,071;-163,888,510,959;-321,548,885,272
30/12/2016;ALIPERTI;APTI3;-9,124;;;;-550,016,777,035;-196,981,413,515;-346,747,584,973
31/08/2016;ALIPERTI;APTI3;-6,634;;;;-412,808,671,136;-140,756,433,543;-26,319,340,366
29/04/2016;ALIPERTI;APTI3;0,195;;;;-118,029,968,518;0,0403888881915;-0,761066013535
31/12/2015;ALIPERTI;APTI3;6,236;;;;111,061,558,602;126,826,081,597;0,729382198161
31/08/2015;ALIPERTI;APTI3;10,012;;;;264,736,038,475;199,395,289,048;163,339,424,239
30/04/2015;ALIPERTI;APTI3;8,522;;;;229,426,526,629;170,343,987,934;140,985,044,756
31/12/2014;ALIPERTI;APTI3;10,221;;;;279,011,794,471;207,060,332,973;172,521,286,214
29/08/2014;ALIPERTI;APTI3;4,879;;;;118,617,076,692;100,373,422,772;0,73801421395
30/04/2014;ALIPERTI;APTI3;6,617;;;;170,929,976,854;138,348,079,792;107,956,177,231
31/12/2013;ALIPERTI;APTI3;8,362;;;;273,484,572,617;17,843,432,041;172,596,385,071
30/08/2013;ALIPERTI;APTI3;18,141;;;;553,469,959,547;402,604,660,547;344,558,957,186
30/04/2013;ALIPERTI;APTI3;18,65;;;;622,110,280,835;417,722,936,583;382,360,781,302
31/12/2012;ALIPERTI;APTI3;15,988;;;;535,746,840,982;363,493,813,211;325,777,675,952
31/08/2012;ALIPERTI;APTI3;14,569;;;;356,219,799,978;253,728,263,451;28,409,696,453
30/04/2012;ALIPERTI;APTI3;13,166;;;;301,549,144,477;231,926,932,644;239,518,469,351
30/12/2011;ALIPERTI;APTI3;;;;;;;
31/08/2011;ALIPERTI;APTI3;;;;;;;
29/04/2011;ALIPERTI;APTI3;;;;;;;
31/12/2010;ALIPERTI;APTI3;7,166;;;;329,788,462,093;237,143,186,639;203,263,963,002
31/08/2010;ALIPERTI;APTI3;;;;;;;
30/04/2010;ALIPERTI;APTI3;;;;;;;
31/12/2009;ALIPERTI;APTI3;;;;;;;
30/12/2009;ALIPERTI;APTI3;;;;;;;
31/12/2020;COSERN;CSRN5;;442,925,278;;;;;
31/08/2020;COSERN;CSRN5;;4,506,332;;;;;
30/04/2020;COSERN;CSRN5;;;;;;;
31/12/2019;COSERN;CSRN5;;45,818,358;;;;;
30/08/2019;COSERN;CSRN5;;45,317,572;;;;;
30/04/2019;COSERN;CSRN5;;39,053,454;;;;;
31/12/2018;COSERN;CSRN5;;42,424,681;;;;;
31/08/2018;COSERN;CSRN5;;41,407,551;;;;;
30/04/2018;COSERN;CSRN5;;4,371,296;;;;;
29/12/2017;COSERN;CSRN5;;;;;;;
31/08/2017;COSERN;CSRN5;;;;;;;
28/04/2017;COSERN;CSRN5;;;;;;;
30/12/2016;COSERN;CSRN5;;31,579,046;;;;;
31/08/2016;COSERN;CSRN5;;;;;;;
29/04/2016;COSERN;CSRN5;;2,590,339;;;;;
31/12/2015;COSERN;CSRN5;;;;;;;
31/08/2015;COSERN;CSRN5;;21,965,863;;;;;
30/04/2015;COSERN;CSRN5;;;;;;;
31/12/2014;COSERN;CSRN5;;20,132,944;;;;;
29/08/2014;COSERN;CSRN5;;;;;;;
30/04/2014;COSERN;CSRN5;;20,571,802;;;;;
31/12/2013;COSERN;CSRN5;;;;;;;
30/08/2013;COSERN;CSRN5;;;;;;;
30/04/2013;COSERN;CSRN5;;;;;;;
31/12/2012;COSERN;CSRN5;;2,132,887;;;;;
31/08/2012;COSERN;CSRN5;;277,580,302;;;;;
30/04/2012;COSERN;CSRN5;;276,171,674;;;;;
30/12/2011;COSERN;CSRN5;;;;;;;
31/08/2011;COSERN;CSRN5;;25,707,302;;;;;
29/04/2011;COSERN;CSRN5;;27,505,192;;;;;
31/12/2010;COSERN;CSRN5;;;;;;;
31/08/2010;COSERN;CSRN5;;20,314,108;;;;;
30/04/2010;COSERN;CSRN5;;18,062,896;;;;;
31/12/2009;COSERN;CSRN5;;1,853,766;;;;;
30/12/2009;COSERN;CSRN5;;1,854,852;;;;;
31/12/2020;COELBA;CEEB5;;189,891,672;;;;;
31/08/2020;COELBA;CEEB5;;189,260,375;;;;;
30/04/2020;COELBA;CEEB5;;1,814,335,502;;;;;
31/12/2019;COELBA;CEEB5;;1,732,727,025;;;;;
30/08/2019;COELBA;CEEB5;;;;;;;
30/04/2019;COELBA;CEEB5;;14,180,782;;;;;
31/12/2018;COELBA;CEEB5;;12,366,547;;;;;
31/08/2018;COELBA;CEEB5;;113,114,296,098;;;;;
30/04/2018;COELBA;CEEB5;;10038,3;;;;;
29/12/2017;COELBA;CEEB5;;87,870,083;;;;;
31/08/2017;COELBA;CEEB5;;9,095,166,758;;;;;
28/04/2017;COELBA;CEEB5;;9,222,518;;;;;
30/12/2016;COELBA;CEEB5;;8,727,845;;;;;
31/08/2016;COELBA;CEEB5;;8,296,405;;;;;
29/04/2016;COELBA;CEEB5;;8,684,414;;;;;
31/12/2015;COELBA;CEEB5;;;;;;;
31/08/2015;COELBA;CEEB5;;85,241,857;;;;;
30/04/2015;COELBA;CEEB5;;812,103,577;;;;;
31/12/2014;COELBA;CEEB5;;;;;;;
29/08/2014;COELBA;CEEB5;;77,519,284;;;;;
30/04/2014;COELBA;CEEB5;;738,345,183;;;;;
31/12/2013;COELBA;CEEB5;;866,405,423;;;;;
30/08/2013;COELBA;CEEB5;;;;;;;
30/04/2013;COELBA;CEEB5;;1,032,335,974;;;;;
31/12/2012;COELBA;CEEB5;;;;;;;
31/08/2012;COELBA;CEEB5;;11,324,065;;;;;
30/04/2012;COELBA;CEEB5;;11,391,699;;;;;
30/12/2011;COELBA;CEEB5;;11,376,399;;;;;
31/08/2011;COELBA;CEEB5;;;;;;;
29/04/2011;COELBA;CEEB5;;912,703,815;;;;;
31/12/2010;COELBA;CEEB5;;8,874,359;;;;;
31/08/2010;COELBA;CEEB5;;7,346,494;;;;;
30/04/2010;COELBA;CEEB5;;74,237,516;;;;;
31/12/2009;COELBA;CEEB5;;70,034,815;;;;;
30/12/2009;COELBA;CEEB5;;70,241,715;;;;;
31/12/2020;SUZANO HOLD;NEMO6;8,404,367;;;;-145,211,498,719;690,853,300,408;-105,355,077,365
31/08/2020;SUZANO HOLD;NEMO6;5395,47;;;;-662,278,074,954;427,440,327,683;-163,566,766,189
30/04/2020;SUZANO HOLD;NEMO6;3,754,513;;;;-316,548,564,838;307,738,012,541;-142,156,477,233
31/12/2019;SUZANO HOLD;NEMO6;2588,82;;;;-155,119,482,335;208,754,507,574;-287,419,644,152
30/08/2019;SUZANO HOLD;NEMO6;3,746,542;;;;400,647,213,524;291,557,361,345;0,828755291425
30/04/2019;SUZANO HOLD;NEMO6;4,033,587;;;;-849,284,104,205;312,586,314,836;-174,180,915,932
31/12/2018;SUZANO HOLD;NEMO6;4,984,045;;;;25,822,901,729;688,261,409,929;0,576476778854
31/08/2018;SUZANO HOLD;NEMO6;4,264,861;;;;0,884585287476;980,522,794,632;0,266497977516
30/04/2018;SUZANO HOLD;NEMO6;3,903,386;;;;172,082,411,344;102,557,985,862;710,855,970,914
29/12/2017;SUZANO HOLD;NEMO6;1,557,271;;;;857,479,293,319;414,643,867,603;337,994,340,661
31/08/2017;SUZANO HOLD;NEMO6;1,070,474;;;;23,214,878,958;288,154,660,502;0,865089760361
28/04/2017;SUZANO HOLD;NEMO6;871,172;;;;942,638,510,034;235,012,153,549;339,957,483,641
30/12/2016;SUZANO HOLD;NEMO6;2,594,533;;;;224,910,227,079;677,570,194,081;832,070,383,058
31/08/2016;SUZANO HOLD;NEMO6;3,385,509;;;;136,232,266,895;937,564,133,932;527,267,362,571
29/04/2016;SUZANO HOLD;NEMO6;3,386,872;;;;96,763,912,648;914,292,155,733;347,309,862,676
31/12/2015;SUZANO HOLD;NEMO6;3,039,983;;;;-906,270,720,521;831,698,217,543;-297,649,739,203
31/08/2015;SUZANO HOLD;NEMO6;1,927,313;;;;-795,504,335,556;529,403,297,955;-283,392,793,073
30/04/2015;SUZANO HOLD;NEMO6;1,536,009;;;;-118,063,061,511;40,337,340,199;-399,996,519,677
31/12/2014;SUZANO HOLD;NEMO6;1204,33;;;;-219,881,439,512;326,786,256,751;-0,813892166752
29/08/2014;SUZANO HOLD;NEMO6;962,769;;;;26,514,643,836;269,741,601,802;108,098,144,632
30/04/2014;SUZANO HOLD;NEMO6;1,043,651;;;;-0,42072754242;28,836,998,556;-0,170348757674
31/12/2013;SUZANO HOLD;NEMO6;944,492;;;;-191,934,889,666;262,008,188,282;-0,759163554564
30/08/2013;SUZANO HOLD;NEMO6;764,816;;;;-181,780,346,603;221,127,733,631;-0,735485357526
30/04/2013;SUZANO HOLD;NEMO6;577,219;;;;-199,732,062,211;178,087,987,207;-0,78350402754
31/12/2012;SUZANO HOLD;NEMO6;503,357;;;;-165,246,672,122;158,287,557,806;-0,657137615356
31/08/2012;SUZANO HOLD;NEMO6;513,061;;;;-359,645,853,867;171,241,295,144;-154,223,227,201
30/04/2012;SUZANO HOLD;NEMO6;511,074;;;;-0,233832723025;1,793,709,843;-0,0993948897709
30/12/2011;SUZANO HOLD;NEMO6;;;;;;;
31/08/2011;SUZANO HOLD;NEMO6;;;;;;;
29/04/2011;SUZANO HOLD;NEMO6;;;;;;;
31/12/2010;SUZANO HOLD;NEMO6;1,123,869;;;;87,199,900,116;463,865,468,337;397,158,192,423
31/08/2010;SUZANO HOLD;NEMO6;;;;;;;
30/04/2010;SUZANO HOLD;NEMO6;;;;;;;
31/12/2009;SUZANO HOLD;NEMO6;;;;;;;
30/12/2009;SUZANO HOLD;NEMO6;;;;;;;
31/12/2020;TAURUS ARMAS;TASA3;434,323;218,236,975,268;0,199014396835;502,476,210,719;623,631,976,153;354,471,347,063;180,469,653,921
31/08/2020;TAURUS ARMAS;TASA3;166,809;134,778,175,504;0,123765586955;807,979,038,925;33,247,003,128;202,943,001,399;-996,043,929,561
30/04/2020;TAURUS ARMAS;TASA3;114,436;11,649,983,048;0,0982284691132;101,803,480,094;282,173,009,684;154,986,282,086;-100,608,800,044
31/12/2019;TAURUS ARMAS;TASA3;105,664;120,302,847,835;0,0878316697415;113,854,148,844;-142,557,473,057;156,588,467,756;407,205,281,122
30/08/2019;TAURUS ARMAS;TASA3;69,694;104,355,335,484;0,0667852771272;14,973,360,043;-262,976,095,461;103,406,117,857;794,090,252,255
30/04/2019;TAURUS ARMAS;TASA3;48,012;105,440,543,305;0,0455346667374;219,612,895,328;15,838,503,277;749,405,095,532;-6,010,832,742
31/12/2018;TAURUS ARMAS;TASA3;46,248;112,568,716,766;0,0410842384356;243,402,345,541;147,094,453,304;744,974,226,804;-649,857,353,152
31/08/2018;TAURUS ARMAS;TASA3;-90,278;92,933,463,444;-0,097142618659;-10,294,142,919;679,646,440,984;-206,323,276,325;-424,114,537,078
30/04/2018;TAURUS ARMAS;TASA3;-131,392;77,309,536,406;-0,169955746869;-588,388,459,008;625,845,308,538;-370,884,456,154;-358,064,723,587
29/12/2017;TAURUS ARMAS;TASA3;-77,736;80,162,413,986;-0,0969731275976;-103,121,351,737;499,634,188,722;-111,403,482,868;-118,373,798,425
31/08/2017;TAURUS ARMAS;TASA3;-72,786;8,219,172,934;-0,0885563554685;-11,292,244,297;768,720,822,644;-941,227,781,435;-156,445,961,344
28/04/2017;TAURUS ARMAS;TASA3;-75,127;76,438,572,068;-0,0982841489152;-101,745,806,525;607,108,357,293;-100,730,780,248;-118,432,511,209
30/12/2016;TAURUS ARMAS;TASA3;-76,048;56,107,935,699;-0,135538759451;-737,796,335,196;371,609,348,965;-138,845,894,238;-532,656,418,267
31/08/2016;TAURUS ARMAS;TASA3;-28,396;55,305,753,469;-0,0513436635773;-194,766,000,384;120,556,800,872;-493,402,731,157;-101,934,051,665
29/04/2016;TAURUS ARMAS;TASA3;-8,265;51,983,854,246;-0,0158991673855;-628,963,753,733;123,897,815,281;-139,728,069,591;-115,969,250,577
31/12/2015;TAURUS ARMAS;TASA3;-59,529;50,305,952,024;-0,118333910014;-845,066,304,221;422,200,412,536;-819,225,211,587;-248,263,786,998
31/08/2015;TAURUS ARMAS;TASA3;-156,916;51,352,093,264;-0,305568848369;-327,258,490,301;526,385,409,184;-194,857,757,842;-306,147,923,519
30/04/2015;TAURUS ARMAS;TASA3;-171,501;5,399,440,855;-0,317627333284;-314,834,365,689;58,665,732,579;-207,776,588,695;-330,640,759,852
31/12/2014;TAURUS ARMAS;TASA3;-91,718;58,873,511,932;-0,155788226301;-641,897,031,466;-355,793,917,298;-905,339,259,862;-189,251,890,508
29/08/2014;TAURUS ARMAS;TASA3;-33,781;6,026,538,381;-0,0560537374266;-178,400,236,257;-953,588,240,945;-276,513,288,363;-909,699,125,393
30/04/2014;TAURUS ARMAS;TASA3;-14,723;59,376,988,494;-0,024795801157;-403,294,087,441;-697,956,093,868;-121,734,849,197;-86,344,964,863
31/12/2013;TAURUS ARMAS;TASA3;17,378;76,054,776,676;0,022849320923;437,649,767,959;-550,094,867,562;132,558,518,513;-678,240,072,156
30/08/2013;TAURUS ARMAS;TASA3;61,393;77,549,592,101;0,0791661159482;126,316,668,189;-125,040,890,959;422,231,693,288;-20,215,287,683
30/04/2013;TAURUS ARMAS;TASA3;90,331;80,118,544,129;0,112746681785;886,944,062,714;-572,541,526,498;680,495,238,008;-104,405,544,337
31/12/2012;TAURUS ARMAS;TASA3;83,288;91,855,172,795;0,0906731732854;110,286,203,048;-580,880,166,518;628,575,741,151;-105,186,735,397
31/08/2012;TAURUS ARMAS;TASA3;130,212;81,861,493,037;0,159063798093;628,678,562,936;-316,394,302,193;105,746,049,285;-68,322,858,294
30/04/2012;TAURUS ARMAS;TASA3;109,556;63,903,750,506;0,171439076944;58,329,758,759;126,612,869,457;849,590,637,778;375,641,013,127
30/12/2011;TAURUS ARMAS;TASA3;;51,090,442,082;;;;;
31/08/2011;TAURUS ARMAS;TASA3;;54,024,744;;;;;
29/04/2011;TAURUS ARMAS;TASA3;;64,609,626;;;;;
31/12/2010;TAURUS ARMAS;TASA3;101,804;6,625,084;0,153664466745;650,768,535,617;152,655,679,047;854,840,572,925;703,197,744,486
31/08/2010;TAURUS ARMAS;TASA3;;64,729,376;;;;;
30/04/2010;TAURUS ARMAS;TASA3;;68,259,488;;;;;
31/12/2009;TAURUS ARMAS;TASA3;;71,372,508;;;;;
30/12/2009;TAURUS ARMAS;TASA3;;72,616,908;;;;;
31/12/2020;REDE D OR;RDOR3;1,643,317;143,809,123,687;0,0114270705354;875,114,927,226;328,108,147,716;28,586,417,142;100,624,779,826
31/08/2020;REDE D OR;RDOR3;1428,37;;;;698,656,105,794;32,099,553,117;0,987267764618
30/04/2020;REDE D OR;RDOR3;2,595,167;;;;187,681,739,267;60,247,080,498;297,737,254,858
31/12/2019;REDE D OR;RDOR3;2,771,425;;;;218,948,364,572;877,353,906,254;447,944,363,209
30/08/2019;REDE D OR;RDOR3;;;;;;;
30/04/2019;REDE D OR;RDOR3;;;;;;;
31/12/2018;REDE D OR;RDOR3;2253,41;;;;260,532,050,629;908,282,802,966;619,908,534,932
31/08/2018;REDE D OR;RDOR3;;;;;;;
30/04/2018;REDE D OR;RDOR3;;;;;;;
29/12/2017;REDE D OR;RDOR3;;;;;;;
31/08/2017;REDE D OR;RDOR3;;;;;;;
28/04/2017;REDE D OR;RDOR3;;;;;;;
30/12/2016;REDE D OR;RDOR3;;;;;;;
31/08/2016;REDE D OR;RDOR3;;;;;;;
29/04/2016;REDE D OR;RDOR3;;;;;;;
31/12/2015;REDE D OR;RDOR3;;;;;;;
31/08/2015;REDE D OR;RDOR3;;;;;;;
30/04/2015;REDE D OR;RDOR3;;;;;;;
31/12/2014;REDE D OR;RDOR3;;;;;;;
29/08/2014;REDE D OR;RDOR3;;;;;;;
30/04/2014;REDE D OR;RDOR3;;;;;;;
31/12/2013;REDE D OR;RDOR3;;;;;;;
30/08/2013;REDE D OR;RDOR3;;;;;;;
30/04/2013;REDE D OR;RDOR3;;;;;;;
31/12/2012;REDE D OR;RDOR3;;;;;;;
31/08/2012;REDE D OR;RDOR3;;;;;;;
30/04/2012;REDE D OR;RDOR3;;;;;;;
30/12/2011;REDE D OR;RDOR3;;;;;;;
31/08/2011;REDE D OR;RDOR3;;;;;;;
29/04/2011;REDE D OR;RDOR3;;;;;;;
31/12/2010;REDE D OR;RDOR3;;;;;;;
31/08/2010;REDE D OR;RDOR3;;;;;;;
30/04/2010;REDE D OR;RDOR3;;;;;;;
31/12/2009;REDE D OR;RDOR3;;;;;;;
